date,instance_id,instance_type,environment,pricing_model,cpu_avg_percent,memory_avg_percent,hours_used,daily_cost_usd
18-07-2025,i-85952,m5.2xlarge,staging,spot,33.61,21.43,24,4.61
18-07-2025,i-93269,m5.2xlarge,prod,spot,10.39,94.15,22,4.22
18-07-2025,i-29786,c5.large,staging,spot,32.4,78.84,17,0.72
18-07-2025,i-92756,m5.2xlarge,dev,reserved,26.64,67.93,19,5.11
18-07-2025,i-56129,m5.xlarge,staging,spot,69.62,60.63,12,1.15
18-07-2025,i-69233,c5.large,dev,reserved,45.08,45.01,19,1.13
18-07-2025,i-20057,t3.medium,dev,reserved,34.65,89.01,16,0.47
18-07-2025,i-60394,t3.medium,prod,spot,75.6,92.03,20,0.42
18-07-2025,i-15376,m5.2xlarge,prod,spot,15.57,72.12,24,4.61
19-07-2025,i-52143,m5.2xlarge,prod,spot,84.76,25.4,15,2.88
19-07-2025,i-18109,c5.large,staging,spot,10.65,73,14,0.6
19-07-2025,i-21053,m5.2xlarge,dev,reserved,53.83,81.56,23,6.18
19-07-2025,i-42472,c5.large,prod,on_demand,16.88,77.6,12,1.02
19-07-2025,i-89928,m5.2xlarge,staging,spot,22.14,23.91,20,3.84
19-07-2025,i-60779,m5.large,staging,reserved,18.96,79.24,16,1.08
19-07-2025,i-16863,m5.2xlarge,staging,spot,61.54,54.46,21,4.03
19-07-2025,i-83133,m5.xlarge,dev,reserved,35.5,84.56,13,1.75
19-07-2025,i-96057,m5.2xlarge,staging,reserved,38.36,79.41,23,6.18
19-07-2025,i-86380,c5.large,dev,reserved,42.33,42.04,13,0.77
19-07-2025,i-96787,m5.large,staging,reserved,44.33,35.62,22,1.48
19-07-2025,i-21104,m5.2xlarge,dev,spot,68.55,52.73,23,4.42
19-07-2025,i-53054,m5.xlarge,prod,reserved,24.74,86.46,22,2.96
19-07-2025,i-99838,m5.large,prod,spot,37.63,56.2,23,1.1
19-07-2025,i-65496,c5.large,dev,spot,82.05,63.06,22,0.94
19-07-2025,i-50483,c5.large,staging,on_demand,14.94,89.89,17,1.45
19-07-2025,i-73736,m5.large,dev,reserved,58.36,38.47,24,1.61
19-07-2025,i-20114,m5.large,dev,on_demand,16.84,77.49,14,1.34
19-07-2025,i-80748,m5.xlarge,dev,spot,57.71,55.34,24,2.3
19-07-2025,i-91006,c5.large,dev,spot,80.98,77.03,17,0.72
20-07-2025,i-31266,m5.large,prod,reserved,17.89,36.5,14,0.94
20-07-2025,i-31697,m5.large,prod,spot,26.12,73.24,24,1.15
20-07-2025,i-98652,m5.2xlarge,dev,reserved,7.85,58.44,17,4.57
20-07-2025,i-68841,m5.large,staging,spot,69.81,84.53,16,0.77
20-07-2025,i-71474,m5.large,prod,on_demand,34.08,79.81,16,1.54
20-07-2025,i-67749,m5.large,staging,spot,14.4,81.95,21,1.01
20-07-2025,i-79135,m5.2xlarge,staging,reserved,15.84,43.77,20,5.38
20-07-2025,i-89254,m5.2xlarge,dev,on_demand,72.77,22.74,24,9.22
20-07-2025,i-72991,m5.large,staging,on_demand,24.49,71.39,22,2.11
20-07-2025,i-77621,m5.xlarge,prod,on_demand,66.2,64.5,23,4.42
20-07-2025,i-31012,t3.medium,staging,on_demand,63.99,56.13,24,1
20-07-2025,i-67340,m5.xlarge,staging,spot,26.4,39.38,14,1.34
20-07-2025,i-13495,t3.medium,dev,reserved,20.44,87.22,17,0.5
20-07-2025,i-59015,m5.2xlarge,dev,reserved,54.59,44.07,20,5.38
20-07-2025,i-39430,m5.large,staging,on_demand,44.27,90.52,17,1.63
20-07-2025,i-95191,t3.medium,staging,on_demand,18.03,59.83,23,0.96
20-07-2025,i-47601,m5.xlarge,dev,on_demand,48,61.97,12,2.3
20-07-2025,i-71487,m5.2xlarge,prod,on_demand,6.54,84.13,24,9.22
20-07-2025,i-12490,m5.2xlarge,prod,on_demand,84.23,58.04,13,4.99
20-07-2025,i-89807,m5.xlarge,dev,on_demand,64.22,88.41,20,3.84
21-07-2025,i-47762,c5.large,staging,on_demand,65.12,22.97,24,2.04
21-07-2025,i-41252,m5.large,staging,on_demand,53.98,61.57,12,1.15
21-07-2025,i-18232,m5.2xlarge,prod,spot,41.05,72.6,19,3.65
21-07-2025,i-12154,t3.medium,staging,spot,84.42,88.67,20,0.42
21-07-2025,i-28818,c5.large,prod,on_demand,43.32,19.63,23,1.96
21-07-2025,i-56244,m5.xlarge,staging,on_demand,88.71,81.31,21,4.03
21-07-2025,i-97080,m5.large,prod,reserved,15.6,88.27,14,0.94
21-07-2025,i-78951,t3.medium,prod,reserved,78.94,54.1,13,0.38
21-07-2025,i-12665,c5.large,prod,spot,55.26,43.92,20,0.85
21-07-2025,i-60709,m5.2xlarge,staging,on_demand,9.65,38.49,22,8.45
21-07-2025,i-56805,m5.xlarge,staging,spot,73.24,10.39,12,1.15
21-07-2025,i-96127,t3.medium,staging,on_demand,33.35,43.84,23,0.96
21-07-2025,i-53583,t3.medium,prod,spot,50.68,88.19,24,0.5
21-07-2025,i-54374,m5.large,dev,reserved,34.44,39.49,20,1.34
21-07-2025,i-72722,m5.large,prod,reserved,67.69,48.44,23,1.55
21-07-2025,i-69988,m5.large,dev,on_demand,24.09,48.46,23,2.21
21-07-2025,i-36144,t3.medium,staging,on_demand,16.97,24.99,12,0.5
21-07-2025,i-62196,t3.medium,staging,reserved,47.36,45.61,20,0.58
21-07-2025,i-94790,c5.large,staging,reserved,82.76,40.8,12,0.71
21-07-2025,i-16265,m5.large,staging,reserved,54.35,63.74,24,1.61
22-07-2025,i-58237,m5.xlarge,staging,on_demand,6.11,66.4,24,4.61
22-07-2025,i-60678,m5.2xlarge,staging,spot,20.13,91.69,19,3.65
22-07-2025,i-75211,m5.xlarge,dev,reserved,17.64,45.24,23,3.09
22-07-2025,i-20828,m5.xlarge,prod,reserved,12.25,94.73,24,3.23
22-07-2025,i-33652,m5.2xlarge,dev,reserved,47.69,60.61,21,5.64
22-07-2025,i-20494,c5.large,staging,reserved,10.7,73.75,13,0.77
22-07-2025,i-68447,m5.xlarge,prod,reserved,22.84,86.33,16,2.15
22-07-2025,i-68183,c5.large,prod,reserved,22.44,26.21,14,0.83
22-07-2025,i-56210,m5.xlarge,staging,on_demand,8.11,50.13,23,4.42
22-07-2025,i-17518,c5.large,staging,reserved,53.01,15.59,22,1.31
22-07-2025,i-57619,t3.medium,prod,spot,70.92,48.53,18,0.37
22-07-2025,i-14081,c5.large,prod,spot,49.57,47.46,14,0.6
22-07-2025,i-67432,m5.large,prod,spot,39.06,57.57,24,1.15
22-07-2025,i-94562,t3.medium,dev,on_demand,18.2,25.46,15,0.62
22-07-2025,i-14244,m5.xlarge,staging,reserved,78.25,90.42,21,2.82
22-07-2025,i-58623,c5.large,dev,spot,36.73,33.01,19,0.81
22-07-2025,i-28047,m5.xlarge,staging,on_demand,59.74,44.74,21,4.03
22-07-2025,i-95139,c5.large,staging,reserved,7.16,23.27,17,1.01
22-07-2025,i-34385,m5.xlarge,dev,on_demand,65.86,66.01,12,2.3
22-07-2025,i-25435,m5.2xlarge,prod,reserved,7.3,28.87,20,5.38
23-07-2025,i-38124,m5.xlarge,staging,spot,24.64,67.11,19,1.82
23-07-2025,i-36237,c5.large,staging,spot,6.68,18.85,19,0.81
23-07-2025,i-32630,t3.medium,dev,on_demand,72.99,25.18,19,0.79
23-07-2025,i-97535,m5.2xlarge,dev,spot,60.48,30.25,17,3.26
23-07-2025,i-81063,m5.xlarge,prod,on_demand,13.45,30.67,20,3.84
23-07-2025,i-93584,m5.xlarge,staging,on_demand,66.39,82.73,23,4.42
23-07-2025,i-25907,m5.large,staging,spot,75.57,43.76,15,0.72
23-07-2025,i-74752,m5.large,dev,on_demand,61.79,27.42,24,2.3
23-07-2025,i-58353,t3.medium,staging,spot,29.92,86.19,21,0.44
23-07-2025,i-21300,m5.2xlarge,prod,on_demand,6.11,17.27,21,8.06
23-07-2025,i-72739,t3.medium,staging,reserved,22.67,12.26,23,0.67
23-07-2025,i-19666,c5.large,staging,reserved,20.42,59.56,21,1.25
23-07-2025,i-68979,m5.large,staging,spot,40.82,85.88,13,0.62
23-07-2025,i-26821,m5.2xlarge,prod,spot,74.48,39.05,17,3.26
23-07-2025,i-26912,c5.large,prod,spot,27.05,42.27,14,0.6
23-07-2025,i-77908,m5.2xlarge,prod,on_demand,55.18,32.79,13,4.99
23-07-2025,i-52291,m5.large,staging,on_demand,58.05,44.8,14,1.34
23-07-2025,i-20336,m5.large,staging,spot,51.92,47.07,16,0.77
23-07-2025,i-45972,m5.xlarge,dev,spot,30.03,90.62,20,1.92
23-07-2025,i-79924,m5.large,prod,reserved,69.91,21.91,21,1.41
24-07-2025,i-87569,t3.medium,prod,spot,78.82,51.43,14,0.29
24-07-2025,i-91851,c5.large,dev,on_demand,81.04,77.99,22,1.87
24-07-2025,i-13718,c5.large,staging,spot,41.14,11.91,12,0.51
24-07-2025,i-85598,t3.medium,dev,spot,27.84,56.04,24,0.5
24-07-2025,i-84991,m5.xlarge,prod,on_demand,58.85,31.92,24,4.61
24-07-2025,i-75278,m5.2xlarge,prod,spot,16.85,80.97,12,2.3
24-07-2025,i-73300,c5.large,staging,spot,88.67,54.68,16,0.68
24-07-2025,i-69446,m5.large,prod,reserved,19.59,33.15,16,1.08
24-07-2025,i-67619,t3.medium,prod,on_demand,6.56,87.72,14,0.58
24-07-2025,i-54589,m5.2xlarge,staging,reserved,15.01,59,15,4.03
24-07-2025,i-51853,c5.large,dev,reserved,28.29,57.11,23,1.37
24-07-2025,i-58567,m5.xlarge,staging,on_demand,60.37,80.53,24,4.61
24-07-2025,i-41685,c5.large,prod,on_demand,22.55,10.93,17,1.45
24-07-2025,i-42495,m5.2xlarge,dev,reserved,16.64,86.5,19,5.11
24-07-2025,i-60351,m5.large,dev,on_demand,79.28,60.78,16,1.54
24-07-2025,i-52917,c5.large,staging,on_demand,56.04,66.53,14,1.19
24-07-2025,i-30885,c5.large,prod,reserved,19.91,87.73,15,0.89
24-07-2025,i-50441,m5.2xlarge,prod,reserved,40.6,42.57,19,5.11
24-07-2025,i-76249,m5.2xlarge,dev,on_demand,49.11,13.99,18,6.91
24-07-2025,i-56254,m5.2xlarge,dev,on_demand,19.13,72.73,21,8.06
25-07-2025,i-88317,t3.medium,dev,reserved,12.04,61.27,19,0.55
25-07-2025,i-24089,m5.2xlarge,staging,spot,25.85,43.09,12,2.3
25-07-2025,i-57943,m5.2xlarge,dev,reserved,29.54,40.23,23,6.18
25-07-2025,i-16705,m5.2xlarge,staging,on_demand,66.12,35.26,18,6.91
25-07-2025,i-82512,c5.large,prod,on_demand,53.14,50.46,17,1.45
25-07-2025,i-69028,m5.xlarge,dev,reserved,61.41,89.63,20,2.69
25-07-2025,i-90090,c5.large,staging,spot,67.27,28.27,22,0.94
25-07-2025,i-58915,t3.medium,dev,on_demand,7.65,32.29,18,0.75
25-07-2025,i-28909,m5.xlarge,prod,reserved,55.58,14.37,24,3.23
25-07-2025,i-75546,m5.large,prod,spot,47.19,60.73,18,0.86
25-07-2025,i-53652,t3.medium,dev,on_demand,33.41,75.53,14,0.58
25-07-2025,i-89463,m5.2xlarge,prod,reserved,14.06,16.39,14,3.76
25-07-2025,i-51750,c5.large,dev,reserved,66.9,52.12,21,1.25
25-07-2025,i-49221,m5.large,staging,spot,63.51,46.96,23,1.1
25-07-2025,i-79774,c5.large,staging,spot,25.94,79.62,20,0.85
25-07-2025,i-72245,m5.2xlarge,prod,spot,72.95,69.05,16,3.07
25-07-2025,i-24366,t3.medium,staging,reserved,28.13,60.17,22,0.64
25-07-2025,i-92478,m5.2xlarge,prod,reserved,35.68,17.78,24,6.45
25-07-2025,i-95929,t3.medium,prod,reserved,82.97,21.63,16,0.47
25-07-2025,i-16731,c5.large,prod,on_demand,85.77,47.91,23,1.96
26-07-2025,i-92447,c5.large,staging,on_demand,20.74,56.06,20,1.7
26-07-2025,i-41745,c5.large,staging,on_demand,79.2,72.24,22,1.87
26-07-2025,i-35006,t3.medium,prod,spot,73.56,66,13,0.27
26-07-2025,i-29848,t3.medium,staging,reserved,63.84,82.18,18,0.52
26-07-2025,i-75774,m5.2xlarge,prod,on_demand,26.22,51.6,18,6.91
26-07-2025,i-18163,c5.large,staging,spot,23.8,93.95,23,0.98
26-07-2025,i-52604,m5.large,prod,on_demand,85.25,13.35,20,1.92
26-07-2025,i-32699,m5.2xlarge,prod,reserved,64.97,88.65,17,4.57
26-07-2025,i-56437,m5.2xlarge,prod,reserved,20.35,58.28,20,5.38
26-07-2025,i-42311,m5.xlarge,prod,reserved,82.82,12.89,15,2.02
26-07-2025,i-49008,m5.xlarge,prod,reserved,64.28,35.27,15,2.02
26-07-2025,i-74094,m5.xlarge,prod,on_demand,83.57,92.54,23,4.42
26-07-2025,i-45842,m5.xlarge,staging,reserved,85.26,50.31,20,2.69
26-07-2025,i-81197,m5.xlarge,dev,spot,78.27,81.79,22,2.11
26-07-2025,i-29198,m5.2xlarge,staging,reserved,32.12,80.46,24,6.45
26-07-2025,i-20358,m5.xlarge,dev,reserved,8.15,60.68,23,3.09
26-07-2025,i-72793,m5.xlarge,staging,spot,24.55,20.25,16,1.54
26-07-2025,i-83664,m5.large,dev,spot,11.54,69.18,16,0.77
26-07-2025,i-86917,m5.xlarge,dev,on_demand,33.89,71.61,21,4.03
26-07-2025,i-79604,m5.large,dev,on_demand,10.56,36.8,22,2.11
27-07-2025,i-23133,m5.large,prod,on_demand,50.86,77.21,12,1.15
27-07-2025,i-23178,m5.2xlarge,staging,spot,32.09,63.2,19,3.65
27-07-2025,i-63334,m5.large,dev,spot,80.31,62.35,14,0.67
27-07-2025,i-47649,m5.2xlarge,staging,spot,24.8,12.07,15,2.88
27-07-2025,i-21725,m5.xlarge,staging,spot,78.96,11.81,12,1.15
27-07-2025,i-14888,c5.large,dev,spot,79.35,54.96,23,0.98
27-07-2025,i-62034,m5.large,staging,on_demand,84.82,77.9,12,1.15
27-07-2025,i-14910,m5.2xlarge,dev,spot,89.82,39.81,16,3.07
27-07-2025,i-24064,t3.medium,staging,spot,70.21,44.16,21,0.44
27-07-2025,i-81211,m5.xlarge,staging,reserved,45.79,63.34,22,2.96
27-07-2025,i-71344,c5.large,staging,on_demand,79.26,93.65,20,1.7
27-07-2025,i-31298,m5.xlarge,dev,on_demand,70.3,45.51,17,3.26
27-07-2025,i-34405,m5.2xlarge,prod,reserved,40.82,72.69,23,6.18
27-07-2025,i-48669,t3.medium,prod,reserved,25.3,19.39,24,0.7
27-07-2025,i-90079,c5.large,prod,on_demand,35.14,34.42,14,1.19
27-07-2025,i-21368,m5.2xlarge,staging,spot,30.19,29.86,17,3.26
27-07-2025,i-28430,m5.2xlarge,prod,on_demand,8.58,11.52,14,5.38
27-07-2025,i-44181,m5.2xlarge,staging,on_demand,88.96,46.36,12,4.61
27-07-2025,i-44995,m5.2xlarge,dev,reserved,37.67,67.77,24,6.45
27-07-2025,i-85088,m5.xlarge,staging,spot,23.55,90.75,23,2.21
28-07-2025,i-40972,t3.medium,staging,spot,71.84,17.6,17,0.35
28-07-2025,i-50213,t3.medium,prod,on_demand,40.49,84.73,19,0.79
28-07-2025,i-50760,m5.large,staging,spot,85.3,49.73,20,0.96
28-07-2025,i-90560,t3.medium,prod,reserved,57.14,24.2,17,0.5
28-07-2025,i-30078,m5.large,dev,on_demand,89.25,29.69,19,1.82
28-07-2025,i-64505,m5.2xlarge,prod,spot,85.13,65.22,17,3.26
28-07-2025,i-97044,c5.large,staging,spot,56.66,53.58,24,1.02
28-07-2025,i-88094,m5.large,dev,spot,24.61,25,24,1.15
28-07-2025,i-57419,t3.medium,prod,reserved,23.74,25.85,20,0.58
28-07-2025,i-81781,t3.medium,prod,on_demand,71.26,39.76,12,0.5
28-07-2025,i-29641,c5.large,dev,spot,9.92,92.37,20,0.85
28-07-2025,i-25235,m5.large,staging,spot,80.12,88.86,19,0.91
28-07-2025,i-21919,m5.large,prod,spot,89.57,24.78,19,0.91
28-07-2025,i-27294,c5.large,staging,on_demand,38.68,74.45,19,1.62
28-07-2025,i-17567,c5.large,staging,reserved,64.16,23.08,21,1.25
28-07-2025,i-50392,c5.large,staging,spot,74.35,29.08,24,1.02
28-07-2025,i-38560,t3.medium,staging,reserved,24.02,55.64,12,0.35
28-07-2025,i-55158,c5.large,dev,on_demand,55.4,59.31,18,1.53
28-07-2025,i-71875,t3.medium,prod,on_demand,12.78,84.58,13,0.54
28-07-2025,i-27750,t3.medium,staging,reserved,27.58,21.01,14,0.41
29-07-2025,i-59479,m5.2xlarge,staging,reserved,80.54,91.23,19,5.11
29-07-2025,i-80687,m5.2xlarge,dev,spot,78.28,78.81,22,4.22
29-07-2025,i-33392,m5.large,prod,reserved,60.7,56.82,13,0.87
29-07-2025,i-39188,c5.large,staging,spot,12.39,44.72,14,0.6
29-07-2025,i-98276,t3.medium,dev,reserved,36.68,32.08,19,0.55
29-07-2025,i-40102,c5.large,staging,spot,66.49,52.15,18,0.77
29-07-2025,i-46129,m5.large,staging,reserved,11.89,28.72,14,0.94
29-07-2025,i-96533,m5.large,prod,on_demand,63.08,16.47,12,1.15
29-07-2025,i-37011,m5.2xlarge,prod,on_demand,77.35,52.09,15,5.76
29-07-2025,i-68515,t3.medium,dev,spot,45.85,60.35,12,0.25
29-07-2025,i-42077,c5.large,prod,spot,75.1,39.56,12,0.51
29-07-2025,i-80747,t3.medium,staging,reserved,62.63,58.09,15,0.44
29-07-2025,i-47914,m5.large,dev,on_demand,27.7,84.68,20,1.92
29-07-2025,i-85690,m5.large,prod,spot,72.78,65.97,17,0.82
29-07-2025,i-49552,c5.large,prod,reserved,77.3,83.72,15,0.89
29-07-2025,i-64206,m5.large,prod,spot,65.21,81.15,15,0.72
29-07-2025,i-87550,m5.xlarge,staging,on_demand,64.29,67.81,20,3.84
29-07-2025,i-82856,m5.large,prod,spot,57.58,73.98,18,0.86
29-07-2025,i-97994,m5.2xlarge,dev,reserved,18.48,84.87,22,5.91
29-07-2025,i-64568,m5.2xlarge,prod,reserved,79.11,12.49,23,6.18
30-07-2025,i-34101,m5.2xlarge,dev,reserved,75.19,20.95,18,4.84
30-07-2025,i-49418,c5.large,staging,on_demand,33.49,73.2,15,1.28
30-07-2025,i-64090,m5.large,staging,on_demand,18.66,79.53,20,1.92
30-07-2025,i-60910,m5.2xlarge,prod,spot,75.73,53.13,14,2.69
30-07-2025,i-94765,m5.large,staging,on_demand,5.54,34.4,17,1.63
30-07-2025,i-80206,t3.medium,staging,reserved,57.44,93.4,13,0.38
30-07-2025,i-98299,m5.large,dev,reserved,58.7,32.08,18,1.21
30-07-2025,i-34662,c5.large,prod,on_demand,58.89,55.9,13,1.1
30-07-2025,i-38444,c5.large,prod,spot,71.29,19.09,20,0.85
30-07-2025,i-12009,m5.2xlarge,dev,reserved,69.69,56.01,16,4.3
30-07-2025,i-72773,m5.large,dev,spot,86.85,39.06,13,0.62
30-07-2025,i-36805,m5.large,prod,spot,58.77,89.22,23,1.1
30-07-2025,i-47101,m5.2xlarge,dev,spot,13.71,89.66,17,3.26
30-07-2025,i-57088,m5.2xlarge,staging,spot,63.47,15.77,22,4.22
30-07-2025,i-75179,m5.xlarge,staging,reserved,30.58,70.19,20,2.69
30-07-2025,i-51973,m5.2xlarge,dev,spot,10.72,59.48,19,3.65
30-07-2025,i-15992,m5.large,staging,reserved,34.4,62.78,18,1.21
30-07-2025,i-12125,c5.large,dev,spot,8.89,84.08,14,0.6
30-07-2025,i-64732,m5.xlarge,prod,spot,87.75,92.35,21,2.02
30-07-2025,i-40149,m5.xlarge,dev,on_demand,68.72,21.06,17,3.26
31-07-2025,i-82173,m5.2xlarge,prod,on_demand,69.45,12.09,19,7.3
31-07-2025,i-94108,m5.xlarge,staging,reserved,6.88,37.51,23,3.09
31-07-2025,i-56160,m5.2xlarge,staging,on_demand,46.53,75.48,23,8.83
31-07-2025,i-74004,m5.large,dev,spot,63.08,47.9,20,0.96
31-07-2025,i-78674,m5.large,prod,spot,28.26,94.76,12,0.58
31-07-2025,i-10836,t3.medium,dev,spot,41.23,48.37,12,0.25
31-07-2025,i-18908,m5.2xlarge,dev,spot,18.91,77.56,15,2.88
31-07-2025,i-69770,m5.large,dev,on_demand,63.96,28.77,20,1.92
31-07-2025,i-97392,m5.xlarge,dev,spot,12,67.84,22,2.11
31-07-2025,i-12061,c5.large,staging,spot,60.63,33.23,19,0.81
31-07-2025,i-11553,t3.medium,prod,spot,85.82,22.84,18,0.37
31-07-2025,i-80220,t3.medium,prod,spot,41.75,90.21,16,0.33
31-07-2025,i-98346,m5.xlarge,dev,spot,40.68,64.27,23,2.21
31-07-2025,i-78732,m5.2xlarge,dev,on_demand,38.8,33.31,13,4.99
31-07-2025,i-79003,m5.large,dev,on_demand,88.64,44.79,21,2.02
31-07-2025,i-62022,m5.xlarge,staging,reserved,81,29.55,24,3.23
31-07-2025,i-84055,t3.medium,staging,reserved,23.11,12.65,19,0.55
31-07-2025,i-99658,m5.large,prod,on_demand,60.39,41.32,16,1.54
31-07-2025,i-14152,t3.medium,prod,spot,78.47,50.22,24,0.5
31-07-2025,i-82443,t3.medium,staging,reserved,87.3,25.77,18,0.52
01-08-2025,i-32463,m5.2xlarge,dev,spot,78.83,76.01,12,2.3
01-08-2025,i-53420,t3.medium,staging,reserved,70.53,81.81,22,0.64
01-08-2025,i-40115,c5.large,dev,spot,69.69,63.23,12,0.51
01-08-2025,i-45532,m5.large,prod,spot,16.16,12.76,19,0.91
01-08-2025,i-81176,t3.medium,dev,spot,83.27,62.42,16,0.33
01-08-2025,i-51220,c5.large,prod,on_demand,72.71,50.93,14,1.19
01-08-2025,i-62205,t3.medium,dev,spot,14.97,20.64,14,0.29
01-08-2025,i-41519,t3.medium,staging,on_demand,63.27,46.58,21,0.87
01-08-2025,i-53480,c5.large,staging,spot,22.04,51.79,20,0.85
01-08-2025,i-20279,m5.2xlarge,prod,on_demand,10.46,59.47,24,9.22
01-08-2025,i-22803,c5.large,prod,reserved,27.86,77.79,12,0.71
01-08-2025,i-89320,m5.2xlarge,dev,on_demand,31.38,48.69,17,6.53
01-08-2025,i-52778,c5.large,prod,reserved,5.99,16.16,24,1.43
01-08-2025,i-69054,t3.medium,prod,reserved,38.36,50.79,24,0.7
01-08-2025,i-59207,m5.2xlarge,dev,reserved,56,34.79,20,5.38
01-08-2025,i-96595,m5.2xlarge,dev,spot,64.07,83.11,21,4.03
01-08-2025,i-42302,m5.2xlarge,dev,spot,71.29,13.37,16,3.07
01-08-2025,i-59807,t3.medium,dev,reserved,45.84,18.92,14,0.41
01-08-2025,i-57277,m5.large,prod,reserved,25.57,93.87,17,1.14
01-08-2025,i-68292,t3.medium,dev,on_demand,17.11,52.41,16,0.67
02-08-2025,i-21442,m5.xlarge,staging,on_demand,57.54,69.71,14,2.69
02-08-2025,i-82710,m5.large,staging,reserved,52.57,10.83,20,1.34
02-08-2025,i-21746,c5.large,staging,on_demand,32.75,54.01,12,1.02
02-08-2025,i-88386,m5.xlarge,prod,on_demand,12.47,39.8,21,4.03
02-08-2025,i-64238,m5.xlarge,staging,on_demand,7.82,16.68,16,3.07
02-08-2025,i-41816,m5.2xlarge,dev,spot,38.74,21.28,20,3.84
02-08-2025,i-59903,c5.large,prod,on_demand,53.24,68.6,22,1.87
02-08-2025,i-45180,m5.large,dev,reserved,73.05,27.01,16,1.08
02-08-2025,i-66973,m5.2xlarge,dev,on_demand,19.24,18.89,14,5.38
02-08-2025,i-20082,m5.xlarge,staging,reserved,59.1,70.05,19,2.55
02-08-2025,i-91924,m5.xlarge,staging,on_demand,7.68,89.58,23,4.42
02-08-2025,i-70012,m5.2xlarge,prod,spot,9.42,56.01,15,2.88
02-08-2025,i-61864,t3.medium,dev,reserved,65.27,84.03,12,0.35
02-08-2025,i-53193,m5.xlarge,prod,reserved,65.7,78.15,24,3.23
02-08-2025,i-87908,m5.2xlarge,staging,reserved,33.85,79.26,22,5.91
02-08-2025,i-36326,m5.large,staging,reserved,11.81,86.06,21,1.41
02-08-2025,i-51830,m5.2xlarge,staging,on_demand,51.55,79.47,18,6.91
02-08-2025,i-74357,m5.xlarge,prod,spot,43.45,64.7,22,2.11
02-08-2025,i-46739,c5.large,dev,reserved,49.74,72.19,18,1.07
02-08-2025,i-36188,m5.2xlarge,staging,on_demand,11.94,15.13,21,8.06
03-08-2025,i-82102,c5.large,prod,on_demand,26,23.56,22,1.87
03-08-2025,i-37479,t3.medium,prod,reserved,79.1,28.63,23,0.67
03-08-2025,i-63627,m5.2xlarge,staging,spot,87.95,38.64,13,2.5
03-08-2025,i-41722,m5.2xlarge,dev,spot,20.48,77.12,16,3.07
03-08-2025,i-65460,m5.xlarge,prod,on_demand,60.99,52.35,23,4.42
03-08-2025,i-72814,m5.2xlarge,dev,reserved,52.21,71.13,21,5.64
03-08-2025,i-64827,c5.large,staging,spot,24.42,94.69,20,0.85
03-08-2025,i-80373,c5.large,dev,reserved,87.86,65.28,23,1.37
03-08-2025,i-42536,c5.large,prod,on_demand,21.96,67.82,13,1.1
03-08-2025,i-15806,m5.xlarge,dev,spot,11.14,12.61,21,2.02
03-08-2025,i-62378,c5.large,prod,spot,26.9,49.32,22,0.94
03-08-2025,i-22924,m5.xlarge,staging,on_demand,78.8,71.81,12,2.3
03-08-2025,i-77999,m5.xlarge,dev,spot,68.13,46.17,23,2.21
03-08-2025,i-38971,c5.large,prod,spot,34.4,41.54,21,0.89
03-08-2025,i-99070,m5.2xlarge,staging,reserved,88.95,13.41,19,5.11
03-08-2025,i-55215,c5.large,prod,spot,78.7,59.19,14,0.6
03-08-2025,i-64522,t3.medium,staging,on_demand,42.28,71.65,16,0.67
03-08-2025,i-55656,t3.medium,dev,spot,46.37,84.24,14,0.29
03-08-2025,i-37114,m5.xlarge,staging,reserved,81.56,45.85,24,3.23
03-08-2025,i-22795,c5.large,staging,reserved,28.53,60.35,19,1.13
04-08-2025,i-51800,m5.2xlarge,prod,spot,82.55,27.91,19,3.65
04-08-2025,i-25084,t3.medium,staging,on_demand,57.95,63.68,24,1
04-08-2025,i-98754,t3.medium,staging,spot,67.31,21.18,13,0.27
04-08-2025,i-32865,m5.large,prod,on_demand,65.85,87.27,20,1.92
04-08-2025,i-65885,c5.large,dev,reserved,20.27,30.19,20,1.19
04-08-2025,i-34176,m5.2xlarge,dev,reserved,87.57,25.38,22,5.91
04-08-2025,i-61849,m5.large,prod,spot,77.62,51.84,18,0.86
04-08-2025,i-68926,t3.medium,prod,spot,26.01,84.01,15,0.31
04-08-2025,i-38153,c5.large,staging,reserved,42.85,53.76,12,0.71
04-08-2025,i-18200,m5.large,staging,spot,35.53,60.4,24,1.15
04-08-2025,i-57945,c5.large,dev,spot,18.9,43.24,14,0.6
04-08-2025,i-44387,m5.xlarge,dev,reserved,87.4,31.94,13,1.75
04-08-2025,i-88246,m5.2xlarge,prod,spot,60.82,37.64,17,3.26
04-08-2025,i-24972,m5.2xlarge,prod,reserved,70.75,21.12,21,5.64
04-08-2025,i-32613,m5.xlarge,staging,reserved,87.43,48.57,21,2.82
04-08-2025,i-98094,m5.xlarge,prod,spot,25.06,16.25,13,1.25
04-08-2025,i-50026,m5.large,staging,on_demand,19.43,54.18,15,1.44
04-08-2025,i-28528,t3.medium,dev,reserved,33.65,80.46,23,0.67
04-08-2025,i-28070,c5.large,staging,reserved,41.63,31.14,21,1.25
04-08-2025,i-73788,c5.large,staging,reserved,57.46,70.08,14,0.83
05-08-2025,i-82733,c5.large,prod,spot,19.2,24.25,14,0.6
05-08-2025,i-34523,m5.large,staging,reserved,8.12,72.59,14,0.94
05-08-2025,i-57059,m5.xlarge,staging,spot,61.42,50.34,12,1.15
